Anime,URL,Tags,Alts,MAL_ID
Nadia: The Motion Picture,https://www.anime-planet.com/anime/nadia-the-motion-picture,"['Action', 'Adventure', 'Sci Fi', '19th Century', 'Historical', 'Robots']",['Fushigi no Umi no Nadia Gekijou you Original Han'],1252
Saint Seiya Movie 5: The Heaven Chapter - Overture,https://www.anime-planet.com/anime/saint-seiya-movie-5-the-heaven-chapter-overture,"['Action', 'Fantasy', 'Sci Fi', 'Shounen', 'Hand to Hand Combat', 'Power Suits', 'Superpowers', 'Violence']",['Saint Seiya: Tenkai-hen Josou - Overture'],1259
superdimensionalfortressmacrossiiloversagain,https://www.anime-planet.com/anime/super-dimensional-fortress-macross-ii-lovers-again,"['Mecha', 'Sci Fi', 'Aliens', 'Military', 'Music', 'Outer Space', 'Real Robot', 'Transforming Mecha', 'War', 'Original Work']",['Choujikuu Yousai Macross II: Lovers Again'],1262
Legendary Armor Samurai Troopers: Gaiden,https://www.anime-planet.com/anime/legendary-armor-samurai-troopers-gaiden,"['Action', 'Power Suits', 'Samurai', 'Original Work']","['Ronin Warriors Gaiden', 'Yoroiden Samurai Troopers Gaiden']",1265
Legendary Armor Samurai Troopers: Legend of the Inferno Armor,https://www.anime-planet.com/anime/legendary-armor-samurai-troopers-legend-of-the-inferno-armor,"['Action', 'Power Suits', 'Samurai']","['Ronin Warriors: The Legend of the Inferno Armor', 'Yoroiden Samurai Troopers Kikoutei Densetsu']",1266
Legendary Armor Samurai Troopers: Message,https://www.anime-planet.com/anime/legendary-armor-samurai-troopers-message,"['Action', 'Power Suits', 'Samurai', 'Work Life']","['Ronin Warriors: Message', 'Yoroiden Samurai Troopers Message']",1267
Patlabor: The Mobile Police - New Files,https://www.anime-planet.com/anime/patlabor-the-mobile-police-new-files,"['Mecha', 'Sci Fi', 'Real Robot', 'Original Work']","['Kidou Keisatsu Patlabor: New OVA', 'Mobile Police Patlabor - The New Files']",1289
Patlabor WXIII,https://www.anime-planet.com/anime/patlabor-wxiii,"['Mecha', 'Mystery', 'Sci Fi', 'Conspiracy', 'Real Robot', 'Original Work']","['Mobile Police Patlabor: WXIII', 'WXIII Kidou Keisatsu Patlabor']",1290
hikaruutadasakuranagashi,https://www.anime-planet.com/anime/hikaru-utada-sakura-nagashi,['Sci Fi'],['Sakura Nagashi'],34085
Rail of the Star,https://www.anime-planet.com/anime/rail-of-the-star,"['Drama', 'Child Protagonists', 'Historical', 'War', 'World War 2']",['Ohoshi-sama no Rail'],1329
Fate/Kaleid Liner Prisma Illya Movie: Vow in the Snow,https://www.anime-planet.com/anime/fate-kaleid-liner-prisma-illya-movie-vow-in-the-snow,"['Action', 'Fantasy', 'Shounen', 'Contemporary Fantasy', 'Magic', 'Superpowers', 'Urban Fantasy', 'Violence', 'Based on a Manga']",['Fate/Kaleid Liner Prisma Illya Movie: Sekka no Chikai'],34100
Danganronpa 3: The End of Hope's Peak Academy- Hope Arc,https://www.anime-planet.com/anime/danganronpa-3-the-end-of-hopes-peak-academy-hope-arc,"['Mystery', 'High Stakes Games', 'Play or Die', 'Psychological', 'Violence', 'Based on a Video Game']",['Danganronpa 3: The End of Kibougamine Gakuen: Kibou-hen'],34103
Ghost in the Shell: Stand Alone Complex - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-tachikoma-days,"['Comedy', 'Sci Fi', 'Short Episodes', 'Based on a Manga']",['Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi'],1335
Street Fighter II: The Movie,https://www.anime-planet.com/anime/street-fighter-ii-the-movie,"['Action', 'Hand to Hand Combat', 'Martial Arts', 'Based on a Video Game']",['Street Fighter II: The Animated Movie'],1362
Guyver: The Bioboosted Armor (2005),https://www.anime-planet.com/anime/guyver-the-bioboosted-armor-2005,"['Action', 'Sci Fi', 'Shounen', 'Power Suits', 'Superpowers', 'Based on a Manga']",['Kyoushoku Soukou Guyver (2005)'],1374
Space Symphony Maetel: Ginga Tetsudou 999 Gaiden,https://www.anime-planet.com/anime/space-symphony-maetel-ginga-tetsudou-999-gaiden,"['Sci Fi', 'Cyborgs', 'Leijiverse']",['Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden'],1377
Cyber Formula Double-One,https://www.anime-planet.com/anime/cyber-formula-double-one,"['Sports', 'Cars', 'Racing', 'Original Work']","['Future GPX Cyber Formula 11', 'GPX Cyber Formula Double-One', 'Shin Seiki GPX Cyber Formula 11']",1392
Cyber Formula ZERO,https://www.anime-planet.com/anime/cyber-formula-zero,"['Sports', 'Racing', 'Original Work']","['Future GPX Cyber Formula ZERO', 'Shin Seiki GPX Cyber Formula ZERO']",1393
Cyber Formula SAGA,https://www.anime-planet.com/anime/cyber-formula-saga,"['Sports', 'Racing', 'Original Work']","['Future GPX Cyber Formula SAGA', 'New Century GPX Cyber Formula SAGA', 'Shin Seiki GPX Cyber Formula SAGA']",1394
Cyber Formula SIN,https://www.anime-planet.com/anime/cyber-formula-sin,"['Sports', 'Racing', 'Original Work']","['Future GPX Cyber Formula SIN', 'Shin Seiki GPX Cyber Formula SIN']",1395
Lupin III Special 8: The Secret Of The Twilight Gemini,https://www.anime-planet.com/anime/lupin-the-3rd-special-8-secret-of-the-twilight-gemini,"['Action', 'Seinen', 'Criminals', 'Thieves', 'Nudity', 'Based on a Manga']",['Lupin III: Twilight Gemini no Himitsu'],1436
Lupin III Special 5: Voyage To Danger,https://www.anime-planet.com/anime/lupin-the-3rd-special-5-voyage-to-danger,"['Action', 'Criminals', 'Thieves', 'Based on a Manga']",['Lupin III: Lupin Ansatsu Shirei'],1438
Lupin III Special 9: Island of Assassins,https://www.anime-planet.com/anime/lupin-the-3rd-special-9-island-of-assassins,"['Action', 'Comedy', 'Criminals', 'Thieves', 'Violence', 'Based on a Manga']",['Lupin III: Walther P38'],1439
Go Lion,https://www.anime-planet.com/anime/go-lion,"['Mecha', 'Sci Fi', 'Combining Mecha', 'Original Work']","['Beast King GoLion', 'Hyakujuu-Ou GoLion', 'Voltron: Defender of the Universe']",1448
firstlovemonsterova,https://www.anime-planet.com/anime/first-love-monster-ova,"['Comedy', 'Romance', 'Shoujo', 'Age Gap', 'Boarding House', 'Fetish', 'Neighbors', 'Based on a Manga']",['Hatsukoi Monster: Mou Chotto dake Tsuzukunja'],34016
Zonmi-chan,https://www.anime-planet.com/anime/zonmi-chan,"['Comedy', 'Horror', 'Shorts', 'Supernatural', 'Zombies', 'CG Animation', 'Original Work']",['Zonmi-chan: Meat Pie of the Dead'],32934
Baby & Me,https://www.anime-planet.com/anime/baby-and-me,"['Drama', 'Shoujo', 'Slice of Life', 'Childcare', 'Child Protagonists', 'Death of a Loved One', 'Family Life', 'School Life', 'Siblings', 'Based on a Manga']",['Aka-chan to Boku'],1485
Tales of a Street Corner,https://www.anime-planet.com/anime/tales-of-a-street-corner,"['Drama', 'Romance', 'Love Triangle', 'Music', 'No Dialogue', 'Original Work']",['Aru Machi Kado no Monogatari'],1497
Magical Girl Pretty Sammy TV,https://www.anime-planet.com/anime/magical-girl-pretty-sammy-tv,"['Comedy', 'Fantasy', 'Magical Girl', 'Contemporary Fantasy', 'Magic', 'Urban Fantasy']","['Magical Project S', 'Mahou Shoujo Pretty Sammy TV']",1502
magicalgirlprettysammyspecials,https://www.anime-planet.com/anime/magical-girl-pretty-sammy-specials,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Parody']","['Magical Project S Specials', 'Mahou Shoujo Pretty Sammy Specials']",1503
Yuuki Yuuna is a Hero: The Washio Sumi Chapter,https://www.anime-planet.com/anime/yuuki-yuuna-is-a-hero-the-washio-sumi-chapter,"['Action', 'Drama', 'Fantasy', 'Magical Girl', 'Slice of Life', 'Magic', 'Melancholy', 'Post-apocalyptic', 'Original Work']",['Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou'],34284
pokemonthemastermindofmiragepokemon,https://www.anime-planet.com/anime/pokemon-the-mastermind-of-mirage-pokemon,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon: Senritsu no Mirage Pokemon'],1527
Super Robot Wars: Original Generation,https://www.anime-planet.com/anime/super-robot-wars-original-generation,"['Action', 'Mecha', 'Sci Fi', 'Military', 'Based on a Video Game']",['Super Robot Taisen: Original Generation - The Animation'],1544
Saint Tail,https://www.anime-planet.com/anime/saint-tail,"['Fantasy', 'Magical Girl', 'Romance', 'Shoujo', 'Catholic School', 'Christianity', 'Contemporary Fantasy', 'Detectives', 'Episodic', 'Family Friendly', 'Magic', 'School Life', 'Secret Identity', 'Thieves', 'Urban Fantasy', 'Based on a Manga']",['Kaitou Saint Tail'],1567
Sumomomo Momomo,https://www.anime-planet.com/anime/sumomomo-momomo,"['Comedy', 'Harem', 'Seinen', 'Martial Arts', 'Sudden Girlfriend Appearance', 'Based on a Manga']",['Sumomomo Momomo: Chijou Saikyou no Yome'],1568
Alice & Zouroku,https://www.anime-planet.com/anime/alice-and-zouroku,"['Fantasy', 'Seinen', 'Alice in Wonderland', 'Human Experimentation', 'Single Parent', 'Superpowers', 'Based on a Manga']",['Alice to Zouroku'],34350
Time Stranger Kyoko,https://www.anime-planet.com/anime/time-stranger-kyoko,"['Adventure', 'Comedy', 'Shoujo', 'Androids', 'Non-Human Protagonists', 'Robots']",['Jikuu Ihoujin Kyoko: Chocola ni Omakase!'],1613
Dangaizer 3,https://www.anime-planet.com/anime/dangaizer-3,"['Ecchi', 'Fantasy', 'Mecha', 'Sci Fi', 'Superpowers', 'Nudity']",['Choushin Hime Dangaizer 3'],1627
Kasimashi ~Girl Meets Girl~: A Girl Falls in Love with a Girl,https://www.anime-planet.com/anime/kasimashi-girl-meets-girl-a-girl-falls-in-love-with-a-girl,"['Comedy', 'GL', 'Romance', 'Shoujo-ai', 'Gender Bender', 'School Life', 'Based on a Manga']",['Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita'],1654
My-Otome Specials,https://www.anime-planet.com/anime/my-otome-specials,"['Fantasy', 'Sci Fi', 'Superpowers']",['Mai-Otome Specials'],1659
Baldr Force EXE,https://www.anime-planet.com/anime/baldr-force-exe,"['Action', 'Mecha', 'Sci Fi', 'Seinen', 'Cyberpunk', 'Hacking', 'Military', 'Revenge', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on an Eroge', 'Based on a Visual Novel']",['Baldr Force EXE Resolution'],1682
Pokemon: Mewtwo Returns,https://www.anime-planet.com/anime/pokemon-mewtwo-returns,"['Fantasy', 'Sci Fi', 'Child Protagonists', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon: Mewtwo! Ware wa Koko ni Ari'],1709
Tales of Symphonia the Animation: Sylvarant Episode,https://www.anime-planet.com/anime/tales-of-symphonia-the-animation-sylvarant-episode,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Swordplay', 'Based on a Video Game']",['Tales of Symphonia the Animation: Sylvarant-hen'],1731
exdriverdangerzone,https://www.anime-planet.com/anime/ex-driver-danger-zone,"['Action', 'Cars', 'Original Work']",['eX-Driver: Nina & Rei Danger Zone'],1733
sohryudenlegendofthedragonkings,https://www.anime-planet.com/anime/sohryuden-legend-of-the-dragon-kings,"['Action', 'Dragons', 'Supernatural', 'Superpowers', 'Animal Abuse', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Based on a Novel']",['Souryuuden'],1742
ahmybuddhadontrest,https://www.anime-planet.com/anime/ah-my-buddha-dont-rest,"['Comedy', 'Ecchi', 'Seinen', 'Buddhism', 'Nudity', 'Based on a Manga']",['Amaenaide yo!! Yasumanaide yo!!'],1749
digicharatrocketfromamouth,https://www.anime-planet.com/anime/di-gi-charat-rocket-from-a-mouth,"['Comedy', 'Aliens', 'Chibi', 'Gag']",['Di Gi Charat: Kuchi Kara Bazooka'],1753
Fist of the North Star: Legend of Raoh - Death for Love,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-raoh-death-for-love,"['Action', 'Shounen', 'Desert', 'Dystopia', 'Hand to Hand Combat', 'Martial Arts', 'Overpowered Main Characters', 'Post-apocalyptic', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",['Shin Kyuuseishu Densetsu Hokuto no Ken Raou-den Junai no Shou'],1773
Nazca,https://www.anime-planet.com/anime/nazca,"['Action', 'Kendo', 'Martial Arts', 'Reincarnation']",['Jikuu Tenshou Nazca'],1775
Cheer Boys!! Specials,https://www.anime-planet.com/anime/cheer-boys-specials,"['Sports', 'Cheerleaders', 'School Club', 'School Life', 'Based on a Novel']",['Cheer Danshi!! Specials'],34548
Jang Geum Ieui Kkum,https://www.anime-planet.com/anime/jang-geum-ieui-kkum,"['15th Century', 'Food and Beverage', 'Historical', 'Korean Animation']","[""Jang Geum's Dream""]",1778
Dirty Pair: Flight 005 Conspiracy,https://www.anime-planet.com/anime/dirty-pair-flight-005-conspiracy,"['Action', 'Adventure', 'Sci Fi', 'Outer Space', 'Based on a Light Novel']",['Dirty Pair: Bouryaku no 005-bin'],1795
thelegendofthedogwarriorsthehakkenden,https://www.anime-planet.com/anime/the-legend-of-the-dog-warriors-the-hakkenden,"['Action', 'Feudal Japan', 'Historical', 'Supernatural', 'Violence', 'Based on a Novel']",['The Hakkenden'],1822
bringingthenationshusbandhome,https://www.anime-planet.com/anime/bringing-the-nations-husband-home,"['Drama', 'Romance', 'Arranged Marriage', 'CEOs', 'Chinese Animation', 'Short Episodes', 'Based on a Web Novel']","['Guomin Laogong Dai Huijia', 'National Husband Bring Home']",34602
KonoSuba – God’s blessing on this wonderful world! 2 OVA,https://www.anime-planet.com/anime/konosuba-gods-blessing-on-this-wonderful-world-2-ova,"['Comedy', 'Fantasy', 'Gag', 'Game Elements', 'Gods', 'Guilds', 'Isekai', 'Magic', 'NEET', 'Non-Human Protagonists', 'Parody', 'Person in a Strange World', 'Based on a Light Novel']",['Kono Subarashii Sekai ni Shukufuku wo! 2 OVA'],34626
Brave Witches: The Great Petersburg Strategy,https://www.anime-planet.com/anime/brave-witches-the-great-petersburg-strategy,"['Action', 'Ecchi', 'Sci Fi', 'Aliens', 'Animal Characteristics', 'Guns', 'Historical', 'Magic', 'Military', 'Nudity', 'Original Work']",['Brave Witches: Petersburg Dai Senryaku'],34644
Emily of New Moon,https://www.anime-planet.com/anime/emily-of-new-moon,"['Drama', 'Slice of Life', 'Canada', 'Child Protagonists', 'Countryside', 'Family Friendly', 'Family Life', 'Historical', 'Lifestyle Change', 'Orphans', 'Based on a Novel']",['Kaze no Shoujo Emily'],1878
March Comes in like a Lion Recap,https://www.anime-planet.com/anime/march-comes-in-like-a-lion-recap,"['Drama', 'Seinen', 'Slice of Life', 'Board Games', 'Orphans', 'Psychological', 'Recap', 'Shogi', 'Based on a Manga']",['3-gatsu no Lion Recap'],34647
When They Cry: Kai,https://www.anime-planet.com/anime/when-they-cry-kai,"['Horror', 'Conspiracy', 'Countryside', 'Curse', 'Psychological', 'School Life', 'Thriller', 'Time Loop', 'Time Travel', 'Transfer Students', 'Explicit Violence', 'Based on a Visual Novel']",['Higurashi no Naku Koro ni Kai'],1889
happinessthebrilliantdayofjunwatarase,https://www.anime-planet.com/anime/happiness-the-brilliant-day-of-jun-watarase,"['Comedy', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",['Happiness! Watarase Jun no Kareinaru Ichinichi'],1902
Binchou-tan Movie,https://www.anime-planet.com/anime/binchou-tan-movie,"['Slice of Life', 'Anthropomorphic', 'Chibi', 'Countryside', 'Family Friendly', 'Iyashikei', 'Shorts']",['Binchou-tan Jishu Seisaku Movie - Aozora ni Wasure Mono'],1926
armoreddragonlegendvillgust,https://www.anime-planet.com/anime/armored-dragon-legend-villgust,"['Comedy', 'Fantasy', 'Chibi', 'Game Elements', 'Based on a Video Game']",['Kouryuu Densetsu Villgust'],2049
gekigangar3,https://www.anime-planet.com/anime/gekigangar-3,"['Action', 'Mecha', 'Sci Fi', 'Parody', 'Super Robot', 'Original Work']",['Gekiganger 3: Nekketsu Daikessen'],2067
boysbeforeflowersthemovie,https://www.anime-planet.com/anime/boys-before-flowers-the-movie,"['Drama', 'Romance', 'Shoujo', 'America', 'Idols', 'Showbiz', 'Based on a Manga']",['Hana Yori Dango: The Movie'],2071
superdimensioncenturyorguss,https://www.anime-planet.com/anime/super-dimension-century-orguss,"['Action', 'Adventure', 'Fantasy', 'Mecha', 'Sci Fi', 'Military', 'Person in a Strange World', 'Time Travel', 'War', 'Original Work']","['Choujikuu Seiki Orguss', 'Orguss']",2089
Orguss 02,https://www.anime-planet.com/anime/orguss-02,"['Action', 'Mecha', 'Sci Fi', 'Military', 'Nudity', 'Violence']","['Choujikuu Seiki Orguss 02', 'Super Dimension Century Orguss 02']",2090
thewonderfuladventuresofnilsholgersson,https://www.anime-planet.com/anime/the-wonderful-adventures-of-nils-holgersson,"['Adventure', 'Birds', 'Child Protagonists', 'Countryside', 'Episodic', 'Europe', 'Family Friendly']",['Nils no Fushigi na Tabi'],2151
Toward the Terra TV,https://www.anime-planet.com/anime/toward-the-terra-tv,"['Action', 'Drama', 'Sci Fi', 'Shounen', 'Dystopia', 'Outer Space', 'Psychic Powers', 'Superpowers', 'Based on a Manga']",['Terra e... TV'],2158
Aquarion OVA,https://www.anime-planet.com/anime/aquarion-ova,"['Mecha', 'Angels', 'Reincarnation']",['Sousei no Aquarion OVA'],2170
Fist of the North Star: Legend of Raoh - Fierce Fight,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-raoh-fierce-fight,"['Action', 'Shounen', 'Desert', 'Dystopia', 'Hand to Hand Combat', 'Martial Arts', 'Overpowered Main Characters', 'Post-apocalyptic', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",['Shin Kyuuseishu Densetsu Hokuto no Ken Raou-den Gekitou no Shou'],2174
Kino's Journey: Byouki no Kuni -For You-,https://www.anime-planet.com/anime/kinos-journey-byouki-no-kuni-for-you-,"['Adventure', 'Fantasy', 'Sci Fi', 'Illness', 'Melancholy', 'Violence']",['Kino no Tabi: The Beautiful World - Byouki no Kuni - For You'],2175
Ayatsuri Sakon,https://www.anime-planet.com/anime/ayatsuri-sakon,"['Mystery', 'Shounen', 'Detectives', 'Based on a Manga']",['Karakuri Zoushi Ayatsuri Sakon'],2204
Burst Angel: Infinity,https://www.anime-planet.com/anime/burst-angel-infinity,"['Action', 'Mecha', 'Mercenaries', 'Original Work']",['Bakuretsu Tenshi: Infinity'],2205
heidi,https://www.anime-planet.com/anime/heidi,"['19th Century', 'Child Protagonists', 'Countryside', 'Europe', 'Family Friendly', 'Family Life', 'Historical', 'Orphans', 'Switzerland', 'World Masterpiece Theater', 'Based on a Novel']",['Alps no Shoujo Heidi'],2225
Dancouga: Super Beast Machine God,https://www.anime-planet.com/anime/dancouga-super-beast-machine-god,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha']",['Choujuu Kishin Dancougar'],2255
deadgirls,https://www.anime-planet.com/anime/dead-girls-red-garden,"['Drama', 'Mecha', 'Mystery', 'Sci Fi', 'Original Work']",['Red Garden: Dead Girls'],2267
Mr. Osomatsu 2nd Season,https://www.anime-planet.com/anime/mr-osomatsu-2nd-season,"['Comedy', 'Slice of Life', 'Breaking the Fourth Wall', 'Episodic', 'Gag', 'NEET', 'Parody', 'Siblings', 'Slapstick', 'Based on a Manga']",['Osomatsu-san 2nd Season'],35067
majesticprincewingstothefuture,https://www.anime-planet.com/anime/majestic-prince-wings-to-the-future,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Seinen', 'Amnesia', 'Outer Space', 'Based on a Manga']",['Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa'],33024
B-PROJECT,https://www.anime-planet.com/anime/b-project,"['Drama', 'Idols', 'Music', 'Showbiz', 'Original Work']",['B-PROJECT: Kodou Ambitious'],33046
thethreemusketeersadventureofaramis,https://www.anime-planet.com/anime/the-three-musketeers-adventure-of-aramis,"['Adventure', '17th Century', 'Europe', 'France', 'Based on a Novel']",['Anime Sanjuushi: Aramis no Bouken'],2334
Haikyuu!! Movie 3: Talent and Sense,https://www.anime-planet.com/anime/haikyuu-movie-3-talent-and-sense,"['Shounen', 'Sports', 'Recap', 'School Club', 'School Life', 'Tournaments', 'Volleyball', 'Based on a Manga']",['Haikyuu!! Movie 3: Sainou to Sense'],35110
