Anime,URL,Tags,Alts,MAL_ID
My Hero Academia Movie: Two Heroes,https://www.anime-planet.com/anime/my-hero-academia-movie-two-heroes,"['Action', 'Sci Fi', 'Shounen', 'Island', 'Superheroes', 'Superpowers', 'Based on a Manga']",['Boku no Hero Academia Movie: Futari no Hero'],38699
Kabaneri of the Iron Fortress Movie: The Battle of Unato,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress-movie-the-battle-of-unato,"['Action', 'Drama', 'Fantasy', 'Horror', 'Apocalypse', 'Dark Fantasy', 'Guns', 'Pandemic', 'Steampunk', 'Trains', 'Zombies', 'Violence', 'Original Work']",['Koutetsujou no Kabaneri Movie: Unato Kessen'],34544
One-Punch Man 2 Specials,https://www.anime-planet.com/anime/one-punch-man-2-specials,"['Comedy', 'Seinen', 'Slice of Life', 'Overpowered Main Characters', 'Superheroes', 'Superpowers', 'Based on a Manga']",[''],39705
"The Testament of Sister New Devil: Toujo Basara's Hard, Sweet Daily Life",https://www.anime-planet.com/anime/the-testament-of-sister-new-devil-toujo-basaras-hard-sweet-daily-life,"['Ecchi', 'Fantasy', 'Harem', 'Borderline H', 'Contemporary Fantasy', 'Demons', 'Urban Fantasy', 'Explicit Sex', 'Based on a Light Novel']",['Shinmai Maou no Testament: Toujo Basara no Hard Sweet na Nichijou'],29027
Made in Abyss: Tabidachi no Yoake,https://www.anime-planet.com/anime/made-in-abyss-tabidachi-no-yoake,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci Fi', 'Androids', 'Child Protagonists', 'Curse', 'Non-Human Protagonists', 'Orphans', 'Outside World', 'Psychological', 'Recap', 'Robots', 'Based on a Manga']","[""Made in Abyss Part 1: Journey's Dawn""]",37514
Black Butler 2 Specials,https://www.anime-planet.com/anime/black-butler-2-specials,"['Shounen', '19th Century', 'Demons', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']",['Kuroshitsuji 2 Specials'],9136
Infinite Stratos Encore: A Sextet Yearns to Be in Love,https://www.anime-planet.com/anime/infinite-stratos-encore-a-sextet-yearns-to-be-in-love,"['Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Slice of Life', 'Nudity']",['Infinite Stratos Encore: Koi ni Kogareru Rokujuusou'],10794
GG Dou 2nd Season,https://www.anime-planet.com/anime/gg-dou-2nd-season,"['Chinese Animation', 'Family Friendly', 'Short Episodes']",['GG Bean 2nd Season'],17389
Food Wars! Shokugeki no Souma OVA,https://www.anime-planet.com/anime/food-wars-shokugeki-no-souma-ova,"['Ecchi', 'Shounen', 'Slice of Life', 'Food and Beverage', 'Based on a Manga']",['Shokugeki no Souma: Natsuyasumi no Erina'],31327
Fushigi Yugi OVA,https://www.anime-planet.com/anime/fushigi-yugi-ova,"['Fantasy', 'Romance', 'Shoujo', 'Contemporary Fantasy', 'Isekai', 'Transported Into a Novel', 'Based on a Manga']",[''],123
Pokemon Movie 8: Lucario and The Mystery of Mew,https://www.anime-planet.com/anime/pokemon-movie-8-lucario-and-the-mystery-of-mew,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 8: Mew to Hadou no Yuusha Lucario'],1526
"The Tunnel to Summer, the Exit of Goodbye",https://www.anime-planet.com/anime/the-tunnel-to-summer-the-exit-of-goodbye,"['Drama', 'Fantasy', 'Sci Fi', 'Contemporary Fantasy', 'Death of a Loved One', 'Transfer Students', 'Physical Abuse', 'Based on a Light Novel', 'Domestic Abuse']","['Natsu e no Tunnel', 'Sayonara no Deguchi']",50593
Pokemon Movie 7: Destiny Deoxys,https://www.anime-planet.com/anime/pokemon-movie-7-destiny-deoxys,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 7: Rekkuu no Houmonsha Deoxys'],1122
Black Butler 2 Specials,https://www.anime-planet.com/anime/black-butler-2-specials,"['Shounen', '19th Century', 'Demons', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']",['Kuroshitsuji 2 Specials'],6793
The Devil is a Part-Timer! 2,https://www.anime-planet.com/anime/the-devil-is-a-part-timer-2,"['Comedy', 'Fantasy', 'Contemporary Fantasy', 'Coworkers', 'Demon King', 'Demons', 'Non-Human Protagonists', 'Restaurants', 'Reverse Isekai', 'Urban Fantasy', 'Work Life', 'Based on a Light Novel']",['Hataraku Maou-sama!!'],53200
Digimon Adventure Tri. Movie 1: Reunion,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-1-reunion,"['Action', 'Drama', 'Sci Fi', 'Monsters']",['Digimon Adventure Tri. Movie 1: Saikai'],25687
Ixion Saga: Dimension Transfer,https://www.anime-planet.com/anime/ixion-saga-dimension-transfer,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'MMORPG', 'Person in a Strange World', 'Trapped in a Video Game', 'Based on a Video Game']",[''],14765
Digimon Adventure Movie 1,https://www.anime-planet.com/anime/digimon-adventure-movie-1,"['Action', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Monsters']",[''],2961
Fate/stay night: Unlimited Blade Works 2 - Sunny Day,https://www.anime-planet.com/anime/fate-stay-night-unlimited-blade-works-2-sunny-day,"['Action', 'Fantasy', 'Magic', 'Superpowers', 'Based on an Eroge', 'Based on a Visual Novel']",[''],31389
One Piece Movie 6: Baron Omatsuri and the Secret Island,https://www.anime-planet.com/anime/one-piece-movie-6-baron-omatsuri-and-the-secret-island,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Island', 'Pirates', 'Psychological', 'Superpowers', 'Violence', 'Based on a Manga']",['One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima'],464
Sword Art Online: Progressive Movie 2 - Scherzo of Deep Night,https://www.anime-planet.com/anime/sword-art-online-progressive-movie-2-scherzo-of-deep-night,"['Action', 'Drama', 'Fantasy', 'Sci Fi', 'Game Elements', 'High Stakes Games', 'MMORPG', 'Monsters', 'Overpowered Main Characters', 'Person in a Strange World', 'Swordplay', 'Trapped in a Video Game', 'Virtual Reality', 'Based on a Light Novel']",['Sword Art Online: Progressive Movie 2 - Kuraki Yuuyami no Scherzo'],50275
One Piece Movie 4: Dead End Adventure,https://www.anime-planet.com/anime/one-piece-movie-4-dead-end-adventure,"['Action', 'Adventure', 'Shounen', 'Ocean', 'Pirates', 'Racing', 'Superpowers', 'Violence', 'Based on a Manga']",['One Piece Movie 4: Dead End no Bouken'],462
Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaisha,https://www.anime-planet.com/anime/super-danganronpa-2-5-komaeda-nagito-to-sekai-no-hakaisha,"['Mystery', 'High Stakes Games', 'Play or Die', 'Psychological', 'Violence', 'Based on a Video Game']",[''],34152
Kengan Ashura: Part II,https://www.anime-planet.com/anime/kengan-ashura-part-ii,"['Action', 'Drama', 'Hand to Hand Combat', 'Martial Arts', 'Tournaments', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga', 'CG Animation']",[''],40269
One Piece Movie 2: Clockwork Island Adventure,https://www.anime-planet.com/anime/one-piece-movie-2-clockwork-island-adventure,"['Action', 'Adventure', 'Shounen', 'Island', 'Pirates', 'Violence', 'Based on a Manga']",['One Piece Movie 2: Nejimaki-jima no Daibouken'],460
Pokemon Movie 6: Jirachi Wish Maker,https://www.anime-planet.com/anime/pokemon-movie-6-jirachi-wish-maker,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 6: Nanayo no Negaiboshi Jirachi'],1121
Broken Blade TV,https://www.anime-planet.com/anime/broken-blade-tv,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War']",['Break Blade TV'],22433
Heaven's Lost Property,https://www.anime-planet.com/anime/heavens-lost-property,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Shounen', 'Angels', 'Chibi', 'Contemporary Fantasy', 'Sudden Girlfriend Appearance', 'Based on a Manga']",['Sora no Otoshimono'],12783
Valvrave the Liberator 2,https://www.anime-planet.com/anime/valvrave-the-liberator-2,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Animeism', 'Outer Space', 'War', 'Original Work']",['Kakumeiki Valvrave 2'],18295
Seraph of the End Specials,https://www.anime-planet.com/anime/seraph-of-the-end-specials,"['Comedy', 'Shounen', 'Supernatural', 'Based on a Manga']",['Owari no Seraph Specials'],30714
Saint Young Men OVA,https://www.anime-planet.com/anime/saint-young-men-ova,"['Comedy', 'Fantasy', 'Seinen', 'Slice of Life', 'Apartment Life', 'Buddhism', 'Christianity', 'Contemporary Fantasy', 'Gag', 'Non-Human Protagonists', 'Parody', 'Religion', 'Roommates', 'Satire', 'Based on a Manga']",['Saint Oniisan OVA'],15775
Teasing Master Takagi-san OVA,https://www.anime-planet.com/anime/teasing-master-takagi-san-ova,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'Based on a Manga']",['Karakai Jouzu no Takagi-san OVA'],37621
Pokemon Movie 9: Pokemon Ranger and the Temple of the Sea,https://www.anime-planet.com/anime/pokemon-ranger-and-the-temple-of-the-sea,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 9: Pokemon Ranger to Umi no Ouji Manaphy'],2201
Naruto Special 1: Find the Crimson Four-leaf Clover!,https://www.anime-planet.com/anime/naruto-special-1-find-the-crimson-four-leaf-clover,"['Action', 'Comedy', 'Romance', 'Shounen', 'Ninja', 'Shorts', 'Based on a Manga']",['Naruto Special 1: Akaki Yotsuba no Clover wo Sagase'],761
Pokemon Horizons: The Series,https://www.anime-planet.com/anime/pokemon-horizons-the-series,"['Adventure', 'Fantasy', 'Mystery', 'Child Protagonists', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon (2023)'],40351
One Piece Movie 3: Chopper Kingdom of Strange Animal Island,https://www.anime-planet.com/anime/one-piece-movie-3-chopper-kingdom-of-strange-animal-island,"['Action', 'Adventure', 'Shounen', 'Island', 'Pirates', 'Superpowers', 'Based on a Manga']",['One Piece Movie 3: Chinjuu-jima no Chopper Oukoku'],461
Attack on Titan Movie 4: Chronicle,https://www.anime-planet.com/anime/attack-on-titan-movie-4-chronicle,"['Action', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Isolated Society', 'Military', 'Overpowered Main Characters', 'Post-apocalyptic', 'Recap', 'Revenge', 'Violence', 'Based on a Manga']",['Shingeki no Kyojin Movie 4: Chronicle'],42091
Seraph of the End: The Vampire Shahal,https://www.anime-planet.com/anime/seraph-of-the-end-the-vampire-shahal,"['Action', 'Shounen', 'Supernatural', 'Vampires', 'Based on a Manga']",['Owari no Seraph: Kyuuketsuki Shahal'],31378
Nichijou: My Ordinary Life Episode 0,https://www.anime-planet.com/anime/nichijou-my-ordinary-life-episode-0,"['Comedy', 'Shounen', 'Slice of Life', 'Androids', 'Gag', 'Robots', 'School Life', 'Based on a Manga']",[''],8857
One Piece: Strong World - Episode 0,https://www.anime-planet.com/anime/one-piece-strong-world-episode-0,"['Action', 'Adventure', 'Shounen', 'Pirates', 'Superpowers', 'Based on a Manga']",[''],8740
Dragon Pilot: Hisone & Masotan,https://www.anime-planet.com/anime/dragon-pilot-hisone-and-masotan,"['Drama', 'Fantasy', 'Sci Fi', 'Aviation', 'Dragons', 'Military', 'Original Work']",[''],36884
One Piece Movie 5: The Curse of the Sacred Sword,https://www.anime-planet.com/anime/one-piece-movie-5-the-curse-of-the-sacred-sword,"['Adventure', 'Shounen', 'Island', 'Pirates', 'Swordplay', 'Violence', 'Based on a Manga']",['One Piece Movie 5: Norowareta Seiken'],463
Infinite Stratos: World Purge-hen,https://www.anime-planet.com/anime/infinite-stratos-world-purge-hen,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Mecha', 'Sci Fi', 'Boarding School', 'Power Suits', 'Virtual Reality', 'Based on a Light Novel']",[''],21653
Digimon Adventure Tri. Movie 2: Determination,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-2-determination,"['Action', 'Drama', 'Sci Fi', 'Monsters']",['Digimon Adventure Tri. Movie 2: Ketsui'],32108
Isekai Quartet: Another World,https://www.anime-planet.com/anime/isekai-quartet-another-world,"['Comedy', 'Fantasy', 'Chibi', 'Crossover', 'Parody', 'Person in a Strange World', 'School Life', 'Summoned Into Another World']",['Isekai Quartet The Movie: Another World'],41567
NEKOPARA TV,https://www.anime-planet.com/anime/nekopara-tv,"['Comedy', 'Slice of Life', 'Animal Characteristics', 'Cafe', 'Based on an Eroge', 'Based on a Visual Novel']",[''],34658
Towanoquon Movie 1: The Ephemeral Petals,https://www.anime-planet.com/anime/towanoquon-movie-1-the-ephemeral-petals,"['Sci Fi', 'Supernatural', 'Superpowers', 'Original Work']",['Towa no Quon 1 Movie: Utakata no Kaben'],10294
Mobile Suit Gundam: The Witch from Mercury Recap,https://www.anime-planet.com/anime/mobile-suit-gundam-the-witch-from-mercury-recap,"['Action', 'Mecha', 'Sci Fi', 'Outer Space', 'Political', 'Real Robot', 'Recap', 'School Life', 'Original Work']",['Kidou Senshi Gundam: Suisei no Majo Recap'],53199
Digimon Adventure Movie 2: Bokura no War Game,https://www.anime-planet.com/anime/digimon-adventure-movie-2-bokura-no-war-game,"['Action', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Monsters']",[''],2397
The Seven Deadly Sins: Revival of the Commandments OVA,https://www.anime-planet.com/anime/the-seven-deadly-sins-revival-of-the-commandments-ova,"['Action', 'Comedy', 'Fantasy', 'Shounen', 'Slice of Life', 'Demons', 'Medieval', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Based on a Manga']",['Nanatsu no Taizai: Imashime no Fukkatsu OVA'],38198
Detective Conan Movie 6: The Phantom of Baker Street,https://www.anime-planet.com/anime/detective-conan-movie-6-the-phantom-of-baker-street,"['Mystery', 'Shounen', 'Age Transformation', 'Detectives', 'England', 'Europe', 'High Stakes Games', 'Sherlock Holmes', 'Virtual Reality', 'Based on a Manga']",['Meitantei Conan Movie 6: Baker Street no Bourei'],1365
Grisaia: Phantom Trigger TV,https://www.anime-planet.com/anime/grisaia-phantom-trigger-tv,"['Action', 'Drama', 'Assassins', 'Boarding School', 'Guns', 'School Life', 'Based on a Visual Novel']",[''],35868
Kimi ni Todoke - From Me To You Season 3,https://www.anime-planet.com/anime/kimi-ni-todoke-from-me-to-you-season-3,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'School Life', 'Based on a Manga']",['Kimi ni Todoke 3rd Season'],10152
One Piece Movie 7: Karakuri Castle's Mecha Giant Soldier,https://www.anime-planet.com/anime/one-piece-movie-7-karakuri-castles-mecha-giant-soldier,"['Action', 'Adventure', 'Shounen', 'Island', 'Pirates', 'Superpowers', 'Based on a Manga']",['One Piece Movie 7: Karakuri-jou no Mecha Kyohei'],465
One Piece Special: Heart of Gold,https://www.anime-planet.com/anime/one-piece-special-heart-of-gold,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Pirates', 'Superpowers', 'Based on a Manga']",[''],33338
Digimon Adventure Tri. Movie 3: Confession,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-3-confession,"['Action', 'Drama', 'Sci Fi', 'Monsters']",['Digimon Adventure Tri. Movie 3: Kokuhaku'],32551
Accel World Movie: Infinite Burst,https://www.anime-planet.com/anime/accel-world-movie-infinite-burst,"['Action', 'Sci Fi', 'Virtual Reality', 'Based on a Light Novel']",[''],31763
Assassination Classroom 2nd Season: Kagaijugyou-hen,https://www.anime-planet.com/anime/assassination-classroom-2nd-season-kagaijugyou-hen,"['Action', 'Comedy', 'Shounen', 'Assassins', 'Non-Human Protagonists', 'School Life', 'Short Episodes', 'Based on a Manga']",['Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen'],32863
Detective Conan Movie 1: The Time Bombed Skyscraper,https://www.anime-planet.com/anime/detective-conan-the-time-bombed-skyscraper,"['Action', 'Mystery', 'Shounen', 'Age Transformation', 'Detectives', 'Thriller', 'Violence', 'Based on a Manga']",['Meitantei Conan Movie 1: Tokei Jikake no Matenrou'],779
Major Season 5,https://www.anime-planet.com/anime/major-season-5,"['Drama', 'Shounen', 'Sports', 'Baseball', 'Based on a Manga']",[''],5028
One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta,https://www.anime-planet.com/anime/one-piece-the-desert-princess-and-the-pirates-adventures-in-alabasta,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Middle Eastern', 'Pirates', 'Rebellions', 'Superpowers', 'War', 'Violence', 'Based on a Manga']",['One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi'],2107
The Vision of Escaflowne: The Movie,https://www.anime-planet.com/anime/the-vision-of-escaflowne-the-movie,"['Action', 'Fantasy', 'Mecha', 'Romance', 'Shoujo', 'Isekai', 'Person in a Strange World', 'Swordplay', 'Explicit Violence', 'Original Work']",['Tenkuu no Escaflowne: The Movie'],393
Gintama: Jump Festa 2008,https://www.anime-planet.com/anime/gintama-jump-festa-2008,"['Action', 'Comedy', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Shorts', 'Slapstick', 'Swordplay', 'Violence', 'Based on a Manga']",[''],6945
Attack on Titan Movie 3: The Roar of Awakening,https://www.anime-planet.com/anime/attack-on-titan-movie-3-the-roar-of-awakening,"['Action', 'Fantasy', 'Horror', 'Isolated Society', 'Military', 'Outside World', 'Post-apocalyptic', 'Recap', 'Cannibalism', 'Explicit Violence', 'Based on a Manga']",['Shingeki no Kyojin Movie 3: Kakusei no Houkou'],36702
Major Season 5,https://www.anime-planet.com/anime/major-season-5,"['Drama', 'Shounen', 'Sports', 'Baseball', 'Based on a Manga']",[''],1842
Baki: Son of Ogre 2,https://www.anime-planet.com/anime/baki-son-of-ogre-2,"['Action', 'Shounen', 'Sports', 'Hand to Hand Combat', 'Martial Arts', 'Explicit Violence', 'Based on a Manga']",['Hanma Baki: Son of Ogre 2'],51318
Elegant Youkai Apartment Life,https://www.anime-planet.com/anime/elegant-youkai-apartment-life,"['Fantasy', 'Slice of Life', 'Anime no Me', 'Apartment Life', 'Boarding House', 'Coming of Age', 'Contemporary Fantasy', 'Japanese Mythology', 'Lifestyle Change', 'Magic', 'Neighbors', 'Orphans', 'School Life', 'Supernatural', 'Youkai', 'Based on a Light Novel']",['Youkai Apato no Yuuga na Nichijou'],35220
The Way of the Househusband: Part II,https://www.anime-planet.com/anime/the-way-of-the-househusband-part-ii,"['Comedy', 'Seinen', 'Slice of Life', 'Episodic', 'Gangs', 'Lifestyle Change', 'Married Life', 'Yakuza', 'Based on a Manga']",['Gokushufudou: Part II'],53148
Sekai-ichi Hatsukoi: Yokozawa Takafumi no Baai,https://www.anime-planet.com/anime/sekai-ichi-hatsukoi-yokozawa-takafumi-no-baai,"['BL', 'Comedy', 'Drama', 'Romance', 'Shounen-ai', 'Adult Couples', 'Blackmail', 'Childcare', 'Editors', 'LGBT Themes', 'Mature Romance', 'Salaryman', 'Single Parent', 'Tsundere', 'Yaoi Hand Syndrome', 'Based on a Manga']","[""Sekai-ichi Hatsukoi: World's Greatest First Love - Yokozawa Takafumi no Baai""]",20371
One Piece Movie 9: Episode of Chopper - The Miracle Winter Cherry Blossom,https://www.anime-planet.com/anime/one-piece-movie-9-episode-of-chopper-the-miracle-winter-cherry-blossom,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Island', 'Pirates', 'Violence', 'Based on a Manga']","['One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku', 'Kiseki no Sakura']",3848
"So, I Can't Play H! OVA",https://www.anime-planet.com/anime/so-i-cant-play-h-ova,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Supernatural', 'Nudity', 'Based on a Light Novel']","['Dakara Boku wa', 'H ga Dekinai: Mie Sugi! Mizugi Contest']",14893
